slide_id,wsi_path,x_qp,y_qp,label,mpp0,bounds_x,bounds_y,bounds_w,bounds_h
001,/Volumes/Expansion/wsi-annotated/001.svs,89427,42516,1,0.2529,0,0,,
001,/Volumes/Expansion/wsi-annotated/001.svs,89648,41409,1,0.2529,0,0,,
001,/Volumes/Expansion/wsi-annotated/001.svs,89648,41630,1,0.2529,0,0,,
001,/Volumes/Expansion/wsi-annotated/001.svs,89648,41852,1,0.2529,0,0,,
001,/Volumes/Expansion/wsi-annotated/001.svs,89648,42073,1,0.2529,0,0,,
001,/Volumes/Expansion/wsi-annotated/001.svs,89648,42295,1,0.2529,0,0,,
001,/Volumes/Expansion/wsi-annotated/001.svs,89648,42516,1,0.2529,0,0,,
001,/Volumes/Expansion/wsi-annotated/001.svs,89870,41409,1,0.2529,0,0,,
001,/Volumes/Expansion/wsi-annotated/001.svs,89870,41630,1,0.2529,0,0,,
001,/Volumes/Expansion/wsi-annotated/001.svs,89870,41852,1,0.2529,0,0,,
001,/Volumes/Expansion/wsi-annotated/001.svs,89870,42073,1,0.2529,0,0,,
001,/Volumes/Expansion/wsi-annotated/001.svs,89870,42295,1,0.2529,0,0,,
001,/Volumes/Expansion/wsi-annotated/001.svs,89870,42516,1,0.2529,0,0,,
001,/Volumes/Expansion/wsi-annotated/001.svs,90091,41409,1,0.2529,0,0,,
001,/Volumes/Expansion/wsi-annotated/001.svs,90091,41630,1,0.2529,0,0,,
001,/Volumes/Expansion/wsi-annotated/001.svs,90091,41852,1,0.2529,0,0,,
001,/Volumes/Expansion/wsi-annotated/001.svs,90091,42073,1,0.2529,0,0,,
001,/Volumes/Expansion/wsi-annotated/001.svs,90091,42295,1,0.2529,0,0,,
001,/Volumes/Expansion/wsi-annotated/001.svs,90091,42516,1,0.2529,0,0,,
001,/Volumes/Expansion/wsi-annotated/001.svs,90313,41409,1,0.2529,0,0,,
001,/Volumes/Expansion/wsi-annotated/001.svs,90313,41630,1,0.2529,0,0,,
001,/Volumes/Expansion/wsi-annotated/001.svs,90313,41852,1,0.2529,0,0,,
001,/Volumes/Expansion/wsi-annotated/001.svs,90313,42073,1,0.2529,0,0,,
001,/Volumes/Expansion/wsi-annotated/001.svs,90313,42295,1,0.2529,0,0,,
001,/Volumes/Expansion/wsi-annotated/001.svs,90313,42516,1,0.2529,0,0,,
001,/Volumes/Expansion/wsi-annotated/001.svs,90534,41409,1,0.2529,0,0,,
001,/Volumes/Expansion/wsi-annotated/001.svs,90534,41630,1,0.2529,0,0,,
001,/Volumes/Expansion/wsi-annotated/001.svs,90534,41852,1,0.2529,0,0,,
001,/Volumes/Expansion/wsi-annotated/001.svs,90534,42073,1,0.2529,0,0,,
001,/Volumes/Expansion/wsi-annotated/001.svs,90534,42295,1,0.2529,0,0,,
001,/Volumes/Expansion/wsi-annotated/001.svs,90534,42516,1,0.2529,0,0,,
001,/Volumes/Expansion/wsi-annotated/001.svs,90756,41409,1,0.2529,0,0,,
001,/Volumes/Expansion/wsi-annotated/001.svs,90756,41630,1,0.2529,0,0,,
001,/Volumes/Expansion/wsi-annotated/001.svs,90756,41852,1,0.2529,0,0,,
001,/Volumes/Expansion/wsi-annotated/001.svs,90756,42073,1,0.2529,0,0,,
001,/Volumes/Expansion/wsi-annotated/001.svs,90756,42295,1,0.2529,0,0,,
001,/Volumes/Expansion/wsi-annotated/001.svs,90756,42516,1,0.2529,0,0,,
001,/Volumes/Expansion/wsi-annotated/001.svs,90977,41409,1,0.2529,0,0,,
001,/Volumes/Expansion/wsi-annotated/001.svs,90977,41630,1,0.2529,0,0,,
001,/Volumes/Expansion/wsi-annotated/001.svs,90977,41852,1,0.2529,0,0,,
001,/Volumes/Expansion/wsi-annotated/001.svs,90977,42073,1,0.2529,0,0,,
001,/Volumes/Expansion/wsi-annotated/001.svs,90977,42295,1,0.2529,0,0,,
001,/Volumes/Expansion/wsi-annotated/001.svs,90977,42516,1,0.2529,0,0,,
001,/Volumes/Expansion/wsi-annotated/001.svs,112677,13951,1,0.2529,0,0,,
001,/Volumes/Expansion/wsi-annotated/001.svs,112677,14173,1,0.2529,0,0,,
001,/Volumes/Expansion/wsi-annotated/001.svs,112677,14394,1,0.2529,0,0,,
001,/Volumes/Expansion/wsi-annotated/001.svs,112677,14616,1,0.2529,0,0,,
001,/Volumes/Expansion/wsi-annotated/001.svs,112677,14837,1,0.2529,0,0,,
001,/Volumes/Expansion/wsi-annotated/001.svs,112677,15059,1,0.2529,0,0,,
001,/Volumes/Expansion/wsi-annotated/001.svs,112899,13951,1,0.2529,0,0,,
001,/Volumes/Expansion/wsi-annotated/001.svs,112899,14173,1,0.2529,0,0,,
001,/Volumes/Expansion/wsi-annotated/001.svs,112899,14394,1,0.2529,0,0,,
001,/Volumes/Expansion/wsi-annotated/001.svs,112899,14616,1,0.2529,0,0,,
001,/Volumes/Expansion/wsi-annotated/001.svs,112899,14837,1,0.2529,0,0,,
001,/Volumes/Expansion/wsi-annotated/001.svs,112899,15059,1,0.2529,0,0,,
001,/Volumes/Expansion/wsi-annotated/001.svs,113120,13951,1,0.2529,0,0,,
001,/Volumes/Expansion/wsi-annotated/001.svs,113120,14173,1,0.2529,0,0,,
001,/Volumes/Expansion/wsi-annotated/001.svs,113120,14394,1,0.2529,0,0,,
001,/Volumes/Expansion/wsi-annotated/001.svs,113120,14616,1,0.2529,0,0,,
001,/Volumes/Expansion/wsi-annotated/001.svs,113120,14837,1,0.2529,0,0,,
001,/Volumes/Expansion/wsi-annotated/001.svs,113120,15059,1,0.2529,0,0,,
001,/Volumes/Expansion/wsi-annotated/001.svs,113342,13951,1,0.2529,0,0,,
001,/Volumes/Expansion/wsi-annotated/001.svs,113342,14173,1,0.2529,0,0,,
001,/Volumes/Expansion/wsi-annotated/001.svs,113342,14394,1,0.2529,0,0,,
001,/Volumes/Expansion/wsi-annotated/001.svs,113342,14616,1,0.2529,0,0,,
001,/Volumes/Expansion/wsi-annotated/001.svs,113342,14837,1,0.2529,0,0,,
001,/Volumes/Expansion/wsi-annotated/001.svs,113342,15059,1,0.2529,0,0,,
001,/Volumes/Expansion/wsi-annotated/001.svs,113563,13951,1,0.2529,0,0,,
001,/Volumes/Expansion/wsi-annotated/001.svs,113563,14173,1,0.2529,0,0,,
001,/Volumes/Expansion/wsi-annotated/001.svs,113563,14394,1,0.2529,0,0,,
001,/Volumes/Expansion/wsi-annotated/001.svs,113563,14616,1,0.2529,0,0,,
001,/Volumes/Expansion/wsi-annotated/001.svs,113563,14837,1,0.2529,0,0,,
001,/Volumes/Expansion/wsi-annotated/001.svs,113563,15059,1,0.2529,0,0,,
001,/Volumes/Expansion/wsi-annotated/001.svs,113784,13951,1,0.2529,0,0,,
001,/Volumes/Expansion/wsi-annotated/001.svs,113784,14173,1,0.2529,0,0,,
001,/Volumes/Expansion/wsi-annotated/001.svs,113784,14394,1,0.2529,0,0,,
001,/Volumes/Expansion/wsi-annotated/001.svs,113784,14616,1,0.2529,0,0,,
001,/Volumes/Expansion/wsi-annotated/001.svs,113784,14837,1,0.2529,0,0,,
001,/Volumes/Expansion/wsi-annotated/001.svs,113784,15059,1,0.2529,0,0,,
001,/Volumes/Expansion/wsi-annotated/001.svs,114006,13951,1,0.2529,0,0,,
001,/Volumes/Expansion/wsi-annotated/001.svs,114006,14173,1,0.2529,0,0,,
001,/Volumes/Expansion/wsi-annotated/001.svs,114006,14394,1,0.2529,0,0,,
001,/Volumes/Expansion/wsi-annotated/001.svs,114006,14616,1,0.2529,0,0,,
001,/Volumes/Expansion/wsi-annotated/001.svs,114006,14837,1,0.2529,0,0,,
